anchor_stamp_s,scene_stamp_s,sync_dt_ms,label_mode,prompt,label_waypoints_json,wp0_x,wp0_y,wp0_z,wp1_x,wp1_y,wp1_z,wp2_x,wp2_y,wp2_z,wp3_x,wp3_y,wp3_z,wp4_x,wp4_y,wp4_z
1773222695.016710281,1773222694.951779366,64.931,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.81, -7.41, -2.54) m.
- Current velocity is (-0.01, 0.64, -0.03) m/s (speed 0.64 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.19, 10.41, 5.04) m with distance 36.10 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.81, -7.41, -2.54) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.38 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.38, 4.38, 4.38, 4.38, 4.38] m.
- Nearest obstacle sector is far_right at 4.38 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.8052063167095185,""y"":-7.4872291624546055,""z"":-2.5},{""x"":0.8025942315491086,""y"":-7.355087188645527,""z"":-2.5},{""x"":0.7982234439931912,""y"":-7.15276786349404,""z"":-2.5},{""x"":0.7921694544690998,""y"":-6.8833076126059,""z"":-2.5},{""x"":0.784507763404168,""y"":-6.549742862315601,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.02 m immediately and by 0.22 m by the final waypoint. The rollout reaches max speed 3.34 m/s and max acceleration 7.02 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.02 m, final_progress=0.22 m""}",0.8052063167095185,-7.4872291624546055,-2.5,0.8025942315491086,-7.355087188645527,-2.5,0.7982234439931912,-7.15276786349404,-2.5,0.7921694544690998,-6.8833076126059,-2.5,0.784507763404168,-6.549742862315601,-2.5
1773222695.316610575,1773222695.285186529,31.424,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.80, -7.20, -2.55) m.
- Current velocity is (-0.02, 0.66, -0.03) m/s (speed 0.66 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.20, 10.20, 5.05) m with distance 36.05 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.80, -7.20, -2.55) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.38 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.38, 4.38, 4.38, 4.38, 4.38] m.
- Nearest obstacle sector is far_left at 4.38 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.8030859532766044,""y"":-7.302576041221618,""z"":-2.5},{""x"":0.8001457107521924,""y"":-7.162879211223319,""z"":-2.5},{""x"":0.7954787469155277,""y"":-6.950742510293479,""z"":-2.5},{""x"":0.7891595086941858,""y"":-6.669303058328227,""z"":-2.5},{""x"":0.7812624430157418,""y"":-6.321697975706787,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.02 m immediately and by 0.23 m by the final waypoint. The rollout reaches max speed 3.48 m/s and max acceleration 7.25 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.02 m, final_progress=0.23 m""}",0.8030859532766044,-7.302576041221618,-2.5,0.8001457107521924,-7.162879211223319,-2.5,0.7954787469155277,-6.950742510293479,-2.5,0.7891595086941858,-6.669303058328227,-2.5,0.7812624430157418,-6.321697975706787,-2.5
1773222695.620109320,1773222695.609209061,10.900,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.78, -6.98, -2.57) m.
- Current velocity is (-0.02, 0.73, -0.03) m/s (speed 0.73 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.22, 9.98, 5.07) m with distance 36.00 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.78, -6.98, -2.57) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.38 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.38, 4.38, 4.38, 4.38, 4.38] m.
- Nearest obstacle sector is far_left at 4.38 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.7950197871774435,""y"":-7.106169062852859,""z"":-2.5},{""x"":0.7916105626753653,""y"":-6.962038417953661,""z"":-2.5},{""x"":0.7865326549806009,""y"":-6.743578624839317,""z"":-2.5},{""x"":0.779858491559935,""y"":-6.454009293644274,""z"":-2.5},{""x"":0.7716604998801528,""y"":-6.096550034940476,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.01 m immediately and by 0.23 m by the final waypoint. The rollout reaches max speed 3.58 m/s and max acceleration 7.43 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.01 m, final_progress=0.23 m""}",0.7950197871774435,-7.106169062852859,-2.5,0.7916105626753653,-6.962038417953661,-2.5,0.7865326549806009,-6.743578624839317,-2.5,0.779858491559935,-6.454009293644274,-2.5,0.7716604998801528,-6.096550034940476,-2.5
1773222695.917776585,1773222695.879049778,38.727,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.77, -6.78, -2.57) m.
- Current velocity is (-0.03, 0.80, -0.03) m/s (speed 0.80 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.23, 9.78, 5.07) m with distance 35.96 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.77, -6.78, -2.57) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.38 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.38, 4.38, 4.38, 4.38, 4.38] m.
- Nearest obstacle sector is far_left at 4.38 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.7810881858691573,""y"":-6.908130168914795,""z"":-2.5},{""x"":0.7771441923658816,""y"":-6.7557340679947036,""z"":-2.5},{""x"":0.7716092884891566,""y"":-6.527209568059735,""z"":-2.5},{""x"":0.7645531159071849,""y"":-6.225858271763605,""z"":-2.5},{""x"":0.7560453162881685,""y"":-5.854981781316986,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.01 m immediately and by 0.24 m by the final waypoint. The rollout reaches max speed 3.71 m/s and max acceleration 7.61 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.01 m, final_progress=0.24 m""}",0.7810881858691573,-6.908130168914795,-2.5,0.7771441923658816,-6.7557340679947036,-2.5,0.7716092884891566,-6.527209568059735,-2.5,0.7645531159071849,-6.225858271763605,-2.5,0.7560453162881685,-5.854981781316986,-2.5
1773222696.216345310,1773222696.188585281,27.760,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.74, -6.53, -2.58) m.
- Current velocity is (-0.03, 0.87, -0.03) m/s (speed 0.87 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.26, 9.53, 5.08) m with distance 35.92 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.74, -6.53, -2.58) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.37 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.38, 4.38, 4.37, 4.37, 4.37] m.
- Nearest obstacle sector is far_right at 4.37 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.7606257444247604,""y"":-6.663570815324784,""z"":-2.5},{""x"":0.7561187348716285,""y"":-6.501645622143331,""z"":-2.5},{""x"":0.7501168875405592,""y"":-6.261968883498874,""z"":-2.5},{""x"":0.7426863198300842,""y"":-5.947917940083067,""z"":-2.5},{""x"":0.7338931491387355,""y"":-5.562870132872431,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.01 m immediately and by 0.25 m by the final waypoint. The rollout reaches max speed 3.85 m/s and max acceleration 7.78 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.01 m, final_progress=0.25 m""}",0.7606257444247604,-6.663570815324784,-2.5,0.7561187348716285,-6.501645622143331,-2.5,0.7501168875405592,-6.261968883498874,-2.5,0.7426863198300842,-5.947917940083067,-2.5,0.7338931491387355,-5.562870132872431,-2.5
1773222696.516897202,1773222696.491231918,25.665,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.73, -6.27, -2.58) m.
- Current velocity is (-0.03, 0.90, -0.03) m/s (speed 0.90 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.27, 9.27, 5.08) m with distance 35.87 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.73, -6.27, -2.58) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.37 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.38, 4.38, 4.37, 4.37, 4.37] m.
- Nearest obstacle sector is far_right at 4.37 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.7384326416999102,""y"":-6.414474684000015,""z"":-2.5},{""x"":0.733556155021792,""y"":-6.2444271884908185,""z"":-2.5},{""x"":0.7272693424186745,""y"":-5.995255423013837,""z"":-2.5},{""x"":0.7196351141431166,""y"":-5.670400835220729,""z"":-2.5},{""x"":0.7107163804476782,""y"":-5.273304873691482,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.02 m immediately and by 0.24 m by the final waypoint. The rollout reaches max speed 3.97 m/s and max acceleration 7.91 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.02 m, final_progress=0.24 m""}",0.7384326416999102,-6.414474684000015,-2.5,0.733556155021792,-6.2444271884908185,-2.5,0.7272693424186745,-5.995255423013837,-2.5,0.7196351141431166,-5.670400835220729,-2.5,0.7107163804476782,-5.273304873691482,-2.5
1773222696.916272402,1773222696.901138783,15.134,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.71, -5.89, -2.59) m.
- Current velocity is (-0.03, 1.03, -0.03) m/s (speed 1.03 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.29, 8.89, 5.09) m with distance 35.79 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.71, -5.89, -2.59) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.41. Global nearest obstacle distance is 4.44 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.46, 4.46, 4.45, 4.45, 4.44] m.
- Nearest obstacle sector is far_right at 4.44 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.7232528880238533,""y"":-6.150651144981384,""z"":-2.5},{""x"":0.7185720447652421,""y"":-5.9761918951937565,""z"":-2.5},{""x"":0.7125020795978803,""y"":-5.72153253973171,""z"":-2.5},{""x"":0.7051048529101924,""y"":-5.390163098513696,""z"":-2.5},{""x"":0.6964422250906035,""y"":-4.98557359130285,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.04 m immediately and by 0.21 m by the final waypoint. The rollout reaches max speed 4.05 m/s and max acceleration 10.33 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Kinematic violation: max_speed=4.05 m/s (limit 15.00), max_accel=10.33 m/s^2 (limit 10.00)""}",0.7232528880238533,-6.150651144981384,-2.5,0.7185720447652421,-5.9761918951937565,-2.5,0.7125020795978803,-5.72153253973171,-2.5,0.7051048529101924,-5.390163098513696,-2.5,0.6964422250906035,-4.98557359130285,-2.5
1773222697.220416546,1773222697.211572647,8.844,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.70, -5.58, -2.60) m.
- Current velocity is (-0.03, 1.02, -0.04) m/s (speed 1.02 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.30, 8.58, 5.10) m with distance 35.72 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.70, -5.58, -2.60) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.62 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.63, 4.63, 4.62, 4.62, 4.62] m.
- Nearest obstacle sector is far_right at 4.62 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.7075630683451891,""y"":-5.768015968799591,""z"":-2.5},{""x"":0.7028053689217112,""y"":-5.581843272310024,""z"":-2.5},{""x"":0.6967032457914124,""y"":-5.3161466499149945,""z"":-2.5},{""x"":0.6893167622695593,""y"":-4.9743979088762424,""z"":-2.5},{""x"":0.6807059816712899,""y"":-4.560068856464531,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.03 m immediately and by 0.22 m by the final waypoint. The rollout reaches max speed 4.14 m/s and max acceleration 7.95 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.03 m, final_progress=0.22 m""}",0.7075630683451891,-5.768015968799591,-2.5,0.7028053689217112,-5.581843272310024,-2.5,0.6967032457914124,-5.3161466499149945,-2.5,0.6893167622695593,-4.9743979088762424,-2.5,0.6807059816712899,-4.560068856464531,-2.5
1773222697.516562700,1773222697.484295845,32.267,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.69, -5.30, -2.61) m.
- Current velocity is (-0.03, 1.05, -0.03) m/s (speed 1.05 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.31, 8.30, 5.11) m with distance 35.66 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.69, -5.30, -2.61) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.71 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.73, 4.73, 4.72, 4.72, 4.71] m.
- Nearest obstacle sector is far_right at 4.71 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.6988347077742219,""y"":-5.4754100918769835,""z"":-2.5},{""x"":0.6943532638206605,""y"":-5.290764176919595,""z"":-2.5},{""x"":0.6885262201189456,""y"":-5.027186302244122,""z"":-2.5},{""x"":0.6814134540767972,""y"":-4.688122311352066,""z"":-2.5},{""x"":0.6730748431020099,""y"":-4.277018047715171,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.02 m immediately and by 0.22 m by the final waypoint. The rollout reaches max speed 4.11 m/s and max acceleration 7.89 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.02 m, final_progress=0.22 m""}",0.6988347077742219,-5.4754100918769835,-2.5,0.6943532638206605,-5.290764176919595,-2.5,0.6885262201189456,-5.027186302244122,-2.5,0.6814134540767972,-4.688122311352066,-2.5,0.6730748431020099,-4.277018047715171,-2.5
1773222697.816141367,1773222697.804165602,11.976,local_mpc_prediction_window,"Environment section (T(v)):
- Current position NED is (0.69, -4.97, -2.62) m.
- Current velocity is (-0.03, 1.11, -0.04) m/s (speed 1.11 m/s).
- Goal position NED is (35.00, 3.00, 2.50) m.
- Output contract: plan 5 waypoints in NED using x/y only; every waypoint z must be fixed to goal z = 2.50 m.
- Goal delta from current state is (34.31, 7.97, 5.12) m with distance 35.60 m.
- MPC-consistent obstacle pipeline: mpc_consistent_depth_to_body_to_ned_fifo_local_map.
- Current depth frame obstacle points (NED): 0; FIFO local obstacle map size: 0 points. Nearest obstacle in NED is at (0.69, -4.97, -2.62) m, relative vector (20.00, 0.00, 0.00) m, distance 20.00 m.
- Depth validity fraction is 0.40. Global nearest obstacle distance is 4.79 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.79, 4.79, 4.79, 4.79, 4.79] m.
- Nearest obstacle sector is far_right at 4.79 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.6911489382386208,""y"":-5.16494722366333,""z"":-2.5},{""x"":0.6868921354398542,""y"":-4.977534054013413,""z"":-2.5},{""x"":0.6812902172069628,""y"":-4.712175133403862,""z"":-2.5},{""x"":0.6744028497474593,""y"":-4.372277566242812,""z"":-2.5},{""x"":0.6662896992694317,""y"":-3.961248456840851,""z"":-2.5}],""reasoning"":""This is the 5-step MPC local prediction aligned to the scene timestamp. The rollout reduces goal distance by -0.02 m immediately and by 0.21 m by the final waypoint. The rollout reaches max speed 4.11 m/s and max acceleration 7.80 m/s^2. Obstacle clearance could not be measured from a local obstacle snapshot. Goal distance does not decrease monotonically across the full 5-waypoint sequence. It is kept as the MPC label, but the evaluator flagged one or more checks that should be reviewed. Primary warning: Goal progress violation: selected_progress=-0.02 m, final_progress=0.21 m""}",0.6911489382386208,-5.16494722366333,-2.5,0.6868921354398542,-4.977534054013413,-2.5,0.6812902172069628,-4.712175133403862,-2.5,0.6744028497474593,-4.372277566242812,-2.5,0.6662896992694317,-3.961248456840851,-2.5
