anchor_stamp_s,scene_stamp_s,sync_dt_ms,label_mode,prompt,label_waypoints_json,wp0_x,wp0_y,wp0_z,wp1_x,wp1_y,wp1_z,wp2_x,wp2_y,wp2_z,wp3_x,wp3_y,wp3_z,wp4_x,wp4_y,wp4_z
1773816962.585304737,1773816962.585304737,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (0.00, -0.01, -2.35) m.
- Current velocity is (0.01, -0.00, 0.00) m/s (speed 0.01 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-0.48, 29.01, -0.15) m with distance 29.01 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 149. Nearest depth obstacle in NED is at (0.11, 0.57, -2.29) m, relative vector (0.11, 0.57, 0.06) m, distance 0.59 m.
- Depth validity fraction is 0.61. Global nearest obstacle distance is 0.42 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.73, 1.08, 0.48, 0.42, 0.42] m.
- Nearest obstacle sector is far_right at 0.42 m and clearance status is blocked.
- Lateral planning hint: left side is clearer.","{""waypoints"":[{""x"":-0.4084544285714283,""y"":-0.23214285714285665},{""x"":-0.8370258571428568,""y"":-0.4642857142857138},{""x"":-1.2655972857142852,""y"":-0.696428571428571},{""x"":-1.6941687142857138,""y"":-0.928571428571428},{""x"":-2.1227401428571424,""y"":-1.1607142857142854}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 29.00 m to 29.23 m from goal immediately and to 30.21 m by the final waypoint, so progress is -0.23 m selected / -1.20 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 3.86 m against manifest obstacles with 0 violating segment(s).""}",-0.4084544285714283,-0.23214285714285665,-2.5,-0.8370258571428568,-0.4642857142857138,-2.5,-1.2655972857142852,-0.696428571428571,-2.5,-1.6941687142857138,-0.928571428571428,-2.5,-2.1227401428571424,-1.1607142857142854,-2.5
1773816966.649247885,1773816966.649247885,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-0.22, -0.09, -2.44) m.
- Current velocity is (-0.08, -0.05, -0.01) m/s (speed 0.09 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-0.26, 29.09, -0.06) m with distance 29.09 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 94. Nearest depth obstacle in NED is at (-0.26, 0.54, -2.45) m, relative vector (-0.05, 0.63, -0.00) m, distance 0.63 m.
- Depth validity fraction is 0.59. Global nearest obstacle distance is 0.50 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.89, 0.51, 0.50, 0.51, 4.91] m.
- Nearest obstacle sector is center at 0.50 m and clearance status is blocked.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":-0.8370258571428568,""y"":-0.4642857142857138},{""x"":-1.2655972857142852,""y"":-0.696428571428571},{""x"":-1.6941687142857138,""y"":-0.928571428571428},{""x"":-2.1227401428571424,""y"":-1.1607142857142854},{""x"":-2.551311571428571,""y"":-1.3928571428571423}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 29.23 m to 29.47 m from goal immediately and to 30.46 m by the final waypoint, so progress is -0.23 m selected / -1.23 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 3.43 m against manifest obstacles with 0 violating segment(s).""}",-0.8370258571428568,-0.4642857142857138,-2.5,-1.2655972857142852,-0.696428571428571,-2.5,-1.6941687142857138,-0.928571428571428,-2.5,-2.1227401428571424,-1.1607142857142854,-2.5,-2.551311571428571,-1.3928571428571423,-2.5
1773816972.928494453,1773816972.928494453,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-0.63, -0.34, -2.50) m.
- Current velocity is (-0.08, -0.05, 0.00) m/s (speed 0.09 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (0.15, 29.34, -0.00) m with distance 29.34 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 50. Nearest depth obstacle in NED is at (-1.01, 0.56, -2.54) m, relative vector (-0.38, 0.90, -0.04) m, distance 0.98 m.
- Depth validity fraction is 0.58. Global nearest obstacle distance is 0.78 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [0.78, 0.78, 1.33, 1.33, 4.99] m.
- Nearest obstacle sector is far_left at 0.78 m and clearance status is blocked.
- Lateral planning hint: right side is clearer.","{""waypoints"":[{""x"":-1.2655972857142852,""y"":-0.696428571428571},{""x"":-1.6941687142857138,""y"":-0.928571428571428},{""x"":-2.1227401428571424,""y"":-1.1607142857142854},{""x"":-2.551311571428571,""y"":-1.3928571428571423},{""x"":-2.9798829999999996,""y"":-1.6249999999999996}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 29.47 m to 29.71 m from goal immediately and to 30.73 m by the final waypoint, so progress is -0.24 m selected / -1.26 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 3.00 m against manifest obstacles with 0 violating segment(s).""}",-1.2655972857142852,-0.696428571428571,-2.5,-1.6941687142857138,-0.928571428571428,-2.5,-2.1227401428571424,-1.1607142857142854,-2.5,-2.551311571428571,-1.3928571428571423,-2.5,-2.9798829999999996,-1.6249999999999996,-2.5
1773816979.137016535,1773816979.137016535,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-1.05, -0.59, -2.50) m.
- Current velocity is (-0.08, -0.04, 0.01) m/s (speed 0.09 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (0.57, 29.59, -0.00) m with distance 29.60 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 42. Nearest depth obstacle in NED is at (-1.79, 0.56, -2.53) m, relative vector (-0.74, 1.15, -0.03) m, distance 1.37 m.
- Depth validity fraction is 0.58. Global nearest obstacle distance is 1.03 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [1.03, 1.29, 1.33, 4.96, 4.98] m.
- Nearest obstacle sector is far_left at 1.03 m and clearance status is blocked.
- Lateral planning hint: right side is clearer.","{""waypoints"":[{""x"":-1.6941687142857138,""y"":-0.928571428571428},{""x"":-2.1227401428571424,""y"":-1.1607142857142854},{""x"":-2.551311571428571,""y"":-1.3928571428571423},{""x"":-2.9798829999999996,""y"":-1.6249999999999996},{""x"":-3.408454428571428,""y"":-1.8571428571428565}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 29.71 m to 29.95 m from goal immediately and to 31.00 m by the final waypoint, so progress is -0.25 m selected / -1.29 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 2.60 m against manifest obstacles with 0 violating segment(s).""}",-1.6941687142857138,-0.928571428571428,-2.5,-2.1227401428571424,-1.1607142857142854,-2.5,-2.551311571428571,-1.3928571428571423,-2.5,-2.9798829999999996,-1.6249999999999996,-2.5,-3.408454428571428,-1.8571428571428565,-2.5
1773816985.330808640,1773816985.330808640,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-1.49, -0.80, -2.50) m.
- Current velocity is (-0.07, -0.03, 0.00) m/s (speed 0.07 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (1.01, 29.80, -0.00) m with distance 29.82 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 11. Nearest depth obstacle in NED is at (-2.63, 0.72, -2.53) m, relative vector (-1.14, 1.52, -0.03) m, distance 1.90 m.
- Depth validity fraction is 0.58. Global nearest obstacle distance is 1.36 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [1.36, 1.36, 5.02, 5.02, 5.02] m.
- Nearest obstacle sector is far_left at 1.36 m and clearance status is blocked.
- Lateral planning hint: right side is clearer.","{""waypoints"":[{""x"":-2.1227401428571424,""y"":-1.1607142857142854},{""x"":-2.551311571428571,""y"":-1.3928571428571423},{""x"":-2.9798829999999996,""y"":-1.6249999999999996},{""x"":-3.408454428571428,""y"":-1.8571428571428565},{""x"":-3.8370258571428573,""y"":-2.089285714285714}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 29.95 m to 30.21 m from goal immediately and to 31.27 m by the final waypoint, so progress is -0.25 m selected / -1.32 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 2.22 m against manifest obstacles with 0 violating segment(s).""}",-2.1227401428571424,-1.1607142857142854,-2.5,-2.551311571428571,-1.3928571428571423,-2.5,-2.9798829999999996,-1.6249999999999996,-2.5,-3.408454428571428,-1.8571428571428565,-2.5,-3.8370258571428573,-2.089285714285714,-2.5
1773816994.464400530,1773816994.464400530,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-1.91, -1.04, -2.51) m.
- Current velocity is (-0.05, -0.03, 0.00) m/s (speed 0.06 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (1.43, 30.04, 0.01) m with distance 30.08 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 8. Nearest depth obstacle in NED is at (-3.77, 9.77, -1.86) m, relative vector (-1.86, 10.81, 0.65) m, distance 10.99 m.
- Depth validity fraction is 0.59. Global nearest obstacle distance is 1.42 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [1.42, 4.93, 4.92, 4.92, 4.91] m.
- Nearest obstacle sector is far_left at 1.42 m and clearance status is blocked.
- Lateral planning hint: right side is clearer.","{""waypoints"":[{""x"":-2.551311571428571,""y"":-1.3928571428571423},{""x"":-2.9798829999999996,""y"":-1.6249999999999996},{""x"":-3.408454428571428,""y"":-1.8571428571428565},{""x"":-3.8370258571428573,""y"":-2.089285714285714},{""x"":-4.265597285714286,""y"":-2.321428571428571}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 30.21 m to 30.46 m from goal immediately and to 31.55 m by the final waypoint, so progress is -0.26 m selected / -1.34 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 1.90 m against manifest obstacles with 0 violating segment(s).""}",-2.551311571428571,-1.3928571428571423,-2.5,-2.9798829999999996,-1.6249999999999996,-2.5,-3.408454428571428,-1.8571428571428565,-2.5,-3.8370258571428573,-2.089285714285714,-2.5,-4.265597285714286,-2.321428571428571,-2.5
1773817002.984092951,1773817002.984092951,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-2.34, -1.28, -2.49) m.
- Current velocity is (-0.06, -0.04, 0.00) m/s (speed 0.07 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (1.86, 30.28, -0.01) m with distance 30.33 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 4. Nearest depth obstacle in NED is at (1.27, 4.65, -2.60) m, relative vector (3.61, 5.93, -0.12) m, distance 6.94 m.
- Depth validity fraction is 0.60. Global nearest obstacle distance is 1.87 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [1.87, 4.81, 4.83, 4.84, 4.85] m.
- Nearest obstacle sector is far_left at 1.87 m and clearance status is caution.
- Lateral planning hint: right side is clearer.","{""waypoints"":[{""x"":-2.9798829999999996,""y"":-1.6249999999999996},{""x"":-3.408454428571428,""y"":-1.8571428571428565},{""x"":-3.8370258571428573,""y"":-2.089285714285714},{""x"":-4.265597285714286,""y"":-2.321428571428571},{""x"":-4.6941687142857145,""y"":-2.553571428571428}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 30.46 m to 30.73 m from goal immediately and to 31.83 m by the final waypoint, so progress is -0.26 m selected / -1.37 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 1.66 m against manifest obstacles with 0 violating segment(s).""}",-2.9798829999999996,-1.6249999999999996,-2.5,-3.408454428571428,-1.8571428571428565,-2.5,-3.8370258571428573,-2.089285714285714,-2.5,-4.265597285714286,-2.321428571428571,-2.5,-4.6941687142857145,-2.553571428571428,-2.5
1773817011.924153805,1773817011.924153805,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-2.76, -1.51, -2.46) m.
- Current velocity is (-0.03, -0.02, -0.00) m/s (speed 0.03 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (2.28, 30.51, -0.04) m with distance 30.60 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 58. Nearest depth obstacle in NED is at (0.43, 3.72, -1.92) m, relative vector (3.20, 5.23, 0.54) m, distance 6.15 m.
- Depth validity fraction is 0.60. Global nearest obstacle distance is 2.52 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [2.52, 4.89, 4.88, 4.87, 4.79] m.
- Nearest obstacle sector is far_left at 2.52 m and clearance status is caution.
- Lateral planning hint: right side is clearer.","{""waypoints"":[{""x"":-3.408454428571428,""y"":-1.8571428571428565},{""x"":-3.8370258571428573,""y"":-2.089285714285714},{""x"":-4.265597285714286,""y"":-2.321428571428571},{""x"":-4.6941687142857145,""y"":-2.553571428571428},{""x"":-5.122740142857142,""y"":-2.785714285714285}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 30.73 m to 31.00 m from goal immediately and to 32.12 m by the final waypoint, so progress is -0.27 m selected / -1.40 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 1.55 m against manifest obstacles with 0 violating segment(s).""}",-3.408454428571428,-1.8571428571428565,-2.5,-3.8370258571428573,-2.089285714285714,-2.5,-4.265597285714286,-2.321428571428571,-2.5,-4.6941687142857145,-2.553571428571428,-2.5,-5.122740142857142,-2.785714285714285,-2.5
1773817018.989657402,1773817018.989657402,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-3.20, -1.74, -2.51) m.
- Current velocity is (-0.10, -0.05, 0.01) m/s (speed 0.11 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (2.72, 30.74, 0.01) m with distance 30.86 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 56. Nearest depth obstacle in NED is at (-0.35, 2.93, -2.06) m, relative vector (2.85, 4.67, 0.45) m, distance 5.49 m.
- Depth validity fraction is 0.60. Global nearest obstacle distance is 4.25 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.98, 4.98, 4.99, 4.99, 4.25] m.
- Nearest obstacle sector is far_right at 4.25 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":-3.8370258571428573,""y"":-2.089285714285714},{""x"":-4.265597285714286,""y"":-2.321428571428571},{""x"":-4.6941687142857145,""y"":-2.553571428571428},{""x"":-5.122740142857142,""y"":-2.785714285714285},{""x"":-5.551311571428571,""y"":-3.0178571428571423}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 31.00 m to 31.27 m from goal immediately and to 32.42 m by the final waypoint, so progress is -0.27 m selected / -1.42 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 1.54 m against manifest obstacles with 0 violating segment(s).""}",-3.8370258571428573,-2.089285714285714,-2.5,-4.265597285714286,-2.321428571428571,-2.5,-4.6941687142857145,-2.553571428571428,-2.5,-5.122740142857142,-2.785714285714285,-2.5,-5.551311571428571,-3.0178571428571423,-2.5
1773817025.627653599,1773817025.627653599,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-3.62, -1.99, -2.52) m.
- Current velocity is (-0.07, -0.03, 0.01) m/s (speed 0.08 m/s).
- Goal position NED is (-0.48, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (3.14, 30.99, 0.02) m with distance 31.15 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 76. Nearest depth obstacle in NED is at (-1.16, 2.05, -2.35) m, relative vector (2.46, 4.04, 0.17) m, distance 4.73 m.
- Depth validity fraction is 0.61. Global nearest obstacle distance is 3.65 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.98, 4.99, 4.99, 4.99, 3.65] m.
- Nearest obstacle sector is far_right at 3.65 m and clearance status is clear.
- Lateral planning hint: left side is clearer.","{""waypoints"":[{""x"":-4.265597285714286,""y"":-2.321428571428571},{""x"":-4.6941687142857145,""y"":-2.553571428571428},{""x"":-5.122740142857142,""y"":-2.785714285714285},{""x"":-5.551311571428571,""y"":-3.0178571428571423},{""x"":-5.979883,""y"":-3.2499999999999996}],""reasoning"":""Selected waypoint 0 moves the reference anchor from 31.27 m to 31.55 m from goal immediately and to 32.72 m by the final waypoint, so progress is -0.28 m selected / -1.45 m final and fails with non-monotonic goal-distance reduction. Kinematics is evaluated on 5 unique label waypoint(s), excluding consecutive duplicate terminal holds, and checks only that the trajectory stays within the configured bounds speed <= 15.00 m/s and acceleration <= 8.00 m/s^2, so kinematics passes. Goal is not reached within this label waypoint window. Safety passes: minimum clearance 1.54 m against manifest obstacles with 0 violating segment(s).""}",-4.265597285714286,-2.321428571428571,-2.5,-4.6941687142857145,-2.553571428571428,-2.5,-5.122740142857142,-2.785714285714285,-2.5,-5.551311571428571,-3.0178571428571423,-2.5,-5.979883,-3.2499999999999996,-2.5
